FID,gid,entidad,geom,fna,gna,nam,fun,fdc,sag
puntos_de_transporte_ferroviario_AN070.2099,2099,0,POINT (-61.928402594999966 -36.675176688999954),Estación La Larga,Estación,La Larga,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2100,2100,0,POINT (-62.359781303999966 -36.899254102999976),Estación Álamos,Estación,Álamos,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2101,2101,0,POINT (-62.804276508999976 -37.695763383999974),Estación Víboras,Estación,Víboras,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2102,2102,0,POINT (-62.90170353999997 -37.70154388799995),Estación Azopardo,Estación,Azopardo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2103,2103,0,POINT (-63.063547219999975 -37.71203017299996),Estación Tres Cuervos,Estación,Tres Cuervos,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2104,2104,0,POINT (-62.77561505899996 -38.08216300399994),Empalme Piedra Ehada,Empalme,Piedra Ehada,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2105,2105,0,POINT (-62.72694388599996 -38.11961555199997),Estación López Lecube,Estación,López Lecube,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2106,2106,0,POINT (-62.691623462999985 -38.194617490999974),Estación Pelicurá,Estación,Pelicurá,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2107,2107,0,POINT (-62.52837099299995 -38.63267232599998),Estación Alférez San Martín,Estación,Alférez San Martín,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2108,2108,0,POINT (-62.696960582999964 -38.46964342899997),Estación Choique,Estación,Choique,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2109,2109,0,POINT (-62.818940804999954 -38.41561238199995),Estación Berraondo,Estación,Berraondo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2110,2110,0,POINT (-62.983186133999936 -38.30314516399994),Estación San Germán,Estación,San Germán,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2111,2111,0,POINT (-63.120954660999985 -38.23905074299995),Estación Rondeau,Estación,Rondeau,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2112,2112,0,POINT (-63.05228504199994 -38.14653195099993),Estación Rivadeo,Estación,Rivadeo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2113,2113,0,POINT (-62.66063980299998 -38.79253434999998),Estación Mascota,Estación,Mascota,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2114,2114,0,POINT (-62.87751691699998 -38.85096265999994),Estación Nicolás Levalle,Estación,Nicolás Levalle,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2115,2115,0,POINT (-62.383394427999974 -38.72474604799993),Estación Aguará,Estación,Aguará,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2116,2116,0,POINT (-62.613858912999945 -39.77926960099995),Estación Igarzabal,Estación,Igarzabal,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2117,2117,0,POINT (-61.91936497199998 -38.75360118899994),Estación Bajo Hondo,Estación,Bajo Hondo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2118,2118,0,POINT (-61.789742227999966 -38.671313924999936),Estación Paso Mayor,Estación,Paso Mayor,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2119,2119,0,POINT (-61.70079034099996 -38.604311336999956),Estación Coronel Falcón,Estación,Coronel Falcón,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2120,2120,0,POINT (-61.56698095499996 -38.447523495999974),Estación Lartigau,Estación,Lartigau,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2121,2121,0,POINT (-61.444773074999944 -38.32334399399997),Estación El Divisorio,Estación,El Divisorio,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2122,2122,0,POINT (-61.48375649899998 -37.89601877399997),Estación Raulet,Estación,Raulet,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2123,2123,0,POINT (-61.58966470299998 -37.78877488799998),Estación Quiñihual,Estación,Quiñihual,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2124,2124,0,POINT (-61.70789809399997 -37.67662427999994),Estación D´Orbigny,Estación,D´Orbigny,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2125,2125,0,POINT (-61.81940011199998 -37.57583145399997),Estación Bathurst,Estación,Bathurst,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2126,2126,0,POINT (-61.91523945399996 -37.469763315999955),Estación Coronel Suárez,Estación,Coronel Suárez,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2127,2127,0,POINT (-61.93426617399996 -37.344108663999975),Estación La Primavera,Estación,La Primavera,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2128,2128,0,POINT (-61.94304427399999 -37.21955115999998),Estación Zentena,Estación,Zentena,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2129,2129,0,POINT (-62.116449999999986 -36.64992765399995),Estación Luro,Estación,Luro,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2130,2130,0,POINT (-62.224422957999934 -36.026463251999985),Estación La Cotorra,Estación,La Cotorra,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2131,2131,0,POINT (-62.224553679999985 -35.914144344999954),Estación Capitán Castro,Estación,Capitán Castro,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2132,2132,0,POINT (-62.22932211899996 -35.629942909999954),Estación Marucha,Estación,Marucha,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2133,2133,0,POINT (-62.24558290999994 -35.37923784199995),Estación Timote,Estación,Timote,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2134,2134,0,POINT (-62.18391697299995 -34.75601593099998),Estación Los Callejones,Estación,Los Callejones,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2135,2135,0,POINT (-61.82759434999997 -33.89841656999994),Estación Runciman,Estación,Runciman,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2136,2136,0,POINT (-61.687522731999934 -33.693223097999976),Estación El Jardín,Estación,El Jardín,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2137,2137,0,POINT (-58.13738449699997 -35.09027178699995),Estación Gómez de la Vega,Estación,Gómez de la Vega,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2138,2138,0,POINT (-58.40489360799995 -35.27282867499997),Estación Loma Verde,Estación,Loma Verde,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2139,2139,0,POINT (-58.59838571299997 -35.296607809999955),Estación Udaondo,Estación,Udaondo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2140,2140,0,POINT (-58.66035813399998 -35.30568613199995),Parada Km 89/150,Parada,Km 89/150,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2141,2141,0,POINT (-58.721506138999985 -35.34054941699998),Estación Goyeneche,Estación,Goyeneche,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2142,2142,0,POINT (-58.85058388899995 -35.37529632099995),Estación Francisco A. Berra,Estación,Francisco A. Berra,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2143,2143,0,POINT (-58.906914573999984 -35.42617546399998),Estación Los Eucaliptos,Estación,Los Eucaliptos,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2144,2144,0,POINT (-58.97611528599998 -35.46434500299995),Estación Funke,Estación,Funke,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2145,2145,0,POINT (-59.10201822199997 -35.48358199199998),Estación Carlos Beguerie,Estación,Carlos Beguerie,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2146,2146,0,POINT (-59.25340256399994 -35.51027559599993),Estación Juan Tronconi,Estación,Juan Tronconi,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2147,2147,0,POINT (-59.35074705399995 -35.545009135999976),Estación Juan Atucha,Estación,Juan Atucha,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2148,2148,0,POINT (-59.16520129999998 -35.58239736899998),Estación Santiago Larré,Estación,Santiago Larré,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2149,2149,0,POINT (-59.23214613599998 -35.66465710699998),Estación La Reforma,Estación,La Reforma,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2150,2150,0,POINT (-59.30217835299993 -35.764369355999975),Estación Juan Blaquier,Estación,Juan Blaquier,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2151,2151,0,POINT (-59.40640947099996 -35.88142264299995),Estación El Trigo,Estación,El Trigo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2152,2152,0,POINT (-59.52568782399999 -35.984382041999936),Estación Estrugamou,Estación,Estrugamou,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2153,2153,0,POINT (-59.72624311699997 -36.22238316599993),Estación Covello,Estación,Covello,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2154,2154,0,POINT (-59.79231398699994 -36.34773923599994),Estación Campodónico,Estación,Campodónico,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2155,2155,0,POINT (-59.92236488999998 -36.53179899199995),Estación Ariel,Estación,Ariel,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2156,2156,0,POINT (-60.053791983999986 -36.64321626799995),Estación Eufemio Uballes,Estación,Eufemio Uballes,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2157,2157,0,POINT (-60.18891031199996 -36.805247736999945),Estación Teniente Coronel Miñana,Estación,Teniente Coronel Miñana,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2158,2158,0,POINT (-59.62918565499996 -35.636485757999935),Estación Álvarez de Toledo,Estación,Álvarez de Toledo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2159,2159,0,POINT (-59.68719863999996 -35.660736450999934),Estación José R. Sojo,Estación,José R. Sojo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2160,2160,0,POINT (-59.79558230599997 -35.60737072799998),Estación Saladillo Norte,Estación,Saladillo Norte,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2161,2161,0,POINT (-59.766542303999984 -35.62864166199995),Estación Gobernador Ortiz de Rozas,Estación,Gobernador Ortiz de Rozas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2162,2162,0,POINT (-59.874078484999984 -35.54928189399993),Estación Emiliano Reynoso,Estación,Emiliano Reynoso,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2163,2163,0,POINT (-59.98571065999994 -35.48262789699993),Estación Lucas Monteverde,Estación,Lucas Monteverde,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2164,2164,0,POINT (-60.13565786799995 -35.48026782799997),Estación Blas Duroña,Estación,Blas Duroña,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2165,2165,0,POINT (-60.38258061399995 -35.48329918699994),Estación Santiago Garbarini,Estación,Santiago Garbarini,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2166,2166,0,POINT (-60.456558091999966 -35.485513355999956),Estación Ingeniero de Madrid,Estación,Ingeniero de Madrid,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2167,2167,0,POINT (-60.50004603299993 -35.48649103599996),Estación Gerente Cilley,Estación,Gerente Cilley,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2168,2168,0,POINT (-60.71212934399995 -35.49356631599994),Estación Mulcachy,Estación,Mulcachy,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2169,2169,0,POINT (-61.03457475999994 -35.46434217199993),Estación Amalia,Estación,Amalia,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2170,2170,0,POINT (-61.156353115999934 -35.49298548899998),Estación Galo Llorente,Estación,Galo Llorente,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2171,2171,0,POINT (-61.34461025599995 -35.538576811999974),Estación Gobernador Arias,Estación,Gobernador Arias,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2172,2172,0,POINT (-61.52474810499996 -35.58135108399995),Estación Mauricio Hirsch,Estación,Mauricio Hirsch,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2173,2173,0,POINT (-61.702372311999966 -35.62438182699998),Estación Las Juanitas,Estación,Las Juanitas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2174,2174,0,POINT (-61.838549916999966 -35.647615875999975),Estación Pedro Gamen,Estación,Pedro Gamen,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2175,2175,0,POINT (-62.003350517999934 -35.68935489299997),Estación Gnecco,Estación,Gnecco,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2176,2176,0,POINT (-62.10920042599997 -35.71916149699996),Estación Inocencio Sosa,Estación,Inocencio Sosa,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2177,2177,0,POINT (-62.341604623999956 -35.67989414599998),Estación Esteban de Luca,Estación,Esteban de Luca,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2178,2178,0,POINT (-60.07036869099994 -35.10712390499998),Estación Achupallas,Estación,Achupallas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2179,2179,0,POINT (-60.33487681399998 -35.16729499599995),Estación Palantelén,Estación,Palantelén,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2180,2180,0,POINT (-60.60478600199997 -35.38930443399994),Desvío Km 234,Desvío,Km 234,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2181,2181,0,POINT (-60.79401485699998 -35.53287215299997),Estación Norumbega,Estación,Norumbega,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2182,2182,0,POINT (-60.917019197999934 -35.607678962999955),Estación 12 de Octubre,Estación,12 de Octubre,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2183,2183,0,POINT (-61.02696218899996 -35.65168003399998),Estación Bacacay,Estación,Bacacay,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2184,2184,0,POINT (-61.168876152999985 -35.70025136499993),Estación La Sofía,Estación,La Sofía,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2185,2185,0,POINT (-61.33357101299998 -35.77321431499996),Estación Cadret,Estación,Cadret,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2186,2186,0,POINT (-61.43268111499998 -35.836102170999936),Estación Centenario,Estación,Centenario,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2187,2187,0,POINT (-61.52850081999998 -35.916699868999956),Estación Bellocq,Estación,Bellocq,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2188,2188,0,POINT (-61.62309861699998 -35.99780009299997),Estación Girondo,Estación,Girondo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2189,2189,0,POINT (-61.87615464899994 -36.17292936499996),Estación Asturias,Estación,Asturias,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2190,2190,0,POINT (-62.00932861999996 -36.22611165699993),Estación Mones Cazón,Estación,Mones Cazón,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2191,2191,0,POINT (-62.20165602299994 -36.30275581199993),Estación Salazar,Estación,Salazar,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2192,2192,0,POINT (-62.48426095099995 -36.46502736799994),Estación Trongé,Estación,Trongé,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2193,2193,0,POINT (-62.60124219399995 -36.560611344999984),Estación Garré,Estación,Garré,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2194,2194,0,POINT (-62.67043437199993 -36.621939141999974),Estación Victorino de la Plaza,Estación,Victorino de la Plaza,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2195,2195,0,POINT (-61.00575634099994 -35.38914818099994),Estación Fauzón,Estación,Fauzón,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2196,2196,0,POINT (-61.21159039799994 -35.40609174399998),Estación La Niña,Estación,La Niña,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2197,2197,0,POINT (-61.350139715999944 -35.44525247599995),Estación El Jabalí,Estación,El Jabalí,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2198,2198,0,POINT (-61.49278233999996 -35.47579773999996),Estación Moctezuma,Estación,Moctezuma,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2199,2199,0,POINT (-61.59457864299998 -35.49245751099994),Estación Smith,Estación,Smith,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2200,2200,0,POINT (-61.84128594599997 -35.576080633999936),Estación Ancón,Estación,Ancón,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2201,2201,0,POINT (-62.004758842999934 -35.617743959999984),Estación Abel,Estación,Abel,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2202,2202,0,POINT (-62.08719526699997 -35.64304594199996),Estación Larramendy,Estación,Larramendy,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2203,2203,0,POINT (-62.19245145899998 -35.63844582199994),Estación Curarú,Estación,Curarú,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2204,2204,0,POINT (-62.34585739199997 -35.52308647899997),Estación Húsares,Estación,Húsares,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2205,2205,0,POINT (-59.135917968999934 -34.82131554099993),Estación Enrique Fynn,Estación,Enrique Fynn,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2206,2206,0,POINT (-59.226264225999955 -34.85510677499997),Estación González Risos,Estación,González Risos,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2207,2207,0,POINT (-59.372551286999965 -34.89436009499997),Estación Ingeniero Williams,Estación,Ingeniero Williams,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2208,2208,0,POINT (-59.54288054199998 -34.92346754599998),Estación J. J. Almeyra,Estación,J. J. Almeyra,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2209,2209,0,POINT (-59.70416045799993 -34.94328516999997),Estación San Sebastián,Estación,San Sebastián,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2210,2210,0,POINT (-60.058503643999984 -35.05432498899995),Estación Indacochea,Estación,Indacochea,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2211,2211,0,POINT (-60.30220806999995 -35.240079434999984),Estación Baudrix,Estación,Baudrix,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2212,2212,0,POINT (-60.32689236599998 -35.303664932999936),Estación Araujo,Estación,Araujo,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2213,2213,0,POINT (-60.37807869399995 -35.401474432999976),Estación Ortiz de Rosas,Estación,Ortiz de Rosas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2214,2214,0,POINT (-59.11106083399994 -34.781310350999945),Estación La Choza,Estación,La Choza,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2215,2215,0,POINT (-59.31179003899996 -34.17588095999997),Estación Gobernador Andonaegui,Estación,Gobernador Andonaegui,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2216,2216,0,POINT (-59.67322864899995 -33.982991252999966),Estación Irineo Portela,Estación,Irineo Portela,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2217,2217,0,POINT (-59.74208025099995 -33.93542540699997),Estación Ingenerio Moneta,Estación,Ingenerio Moneta,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2218,2218,0,POINT (-59.819582012999945 -33.90140682799995),Estación Doyle,Estación,Doyle,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2219,2219,0,POINT (-60.39027326399997 -33.59349940299995),Estación Ingeniero Urcelay,Estación,Ingeniero Urcelay,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2220,2220,0,POINT (-61.44723260099994 -34.295625868999934),Estación Km 95,Estación,Km 95,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2221,2221,0,POINT (-60.261938741999984 -35.280108895999945),Estación Anderson,Estación,Anderson,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2222,2222,0,POINT (-61.51250888799996 -35.67629408899995),Estación Santo Tomás,Estación,Santo Tomás,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2223,2223,0,POINT (-61.96931288999997 -35.94592445199993),Estación Alagón,Estación,Alagón,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2224,2224,0,POINT (-62.12346097699998 -36.04813122499996),Estación Albariño,Estación,Albariño,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2225,2225,0,POINT (-62.278755983999986 -36.11356459799998),Estación Duhau,Estación,Duhau,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2226,2226,0,POINT (-61.80621268599998 -35.36277290899994),Estación Las Toscas,Estación,Las Toscas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2227,2227,0,POINT (-60.59092495999994 -35.08051490399998),Estación La Limpia,Estación,La Limpia,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2228,2228,0,POINT (-61.67563500699998 -35.11095242299996),Estación Fortín Vigilancia,Estación,Fortín Vigilancia,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2229,2229,0,POINT (-61.77867814399997 -34.793566374999955),Estación Dussaud,Estación,Dussaud,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2230,2230,0,POINT (-62.33606002999994 -34.81892321999993),Estación Eduardo Costa,Estación,Eduardo Costa,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2231,2231,0,POINT (-60.20772482299998 -34.799809584999934),Estación Palemón Huergo,Estación,Palemón Huergo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2232,2232,0,POINT (-59.111419653999974 -34.506416083999966),Estación Sucre,Estación,Sucre,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2233,2233,0,POINT (-62.35175097399997 -34.579303025999934),Estación Pichincha,Estación,Pichincha,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2234,2234,0,POINT (-61.666839686999936 -34.464560881999944),Estación Edmundo B. Perkins,Estación,Edmundo B. Perkins,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2235,2235,0,POINT (-61.12988987399996 -34.56549389799994),Estación Las Parvas,Estación,Las Parvas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2236,2236,0,POINT (-60.766745958999934 -34.28727191799993),"Desvío Km 35,7",Desvío,"Km 35,7",2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2237,2237,0,POINT (-60.65480448699998 -34.029421499999955),Estación Ortiz Basualdo,Estación,Ortiz Basualdo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2238,2238,0,POINT (-61.249570088999974 -34.167617220999944),Estación Delgado,Estación,Delgado,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2239,2239,0,POINT (-62.76445641199996 -34.91906435299995),Estación Drabble,Estación,Drabble,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2240,2240,0,POINT (-59.02666763399998 -34.43305989999993),Estación Santa Coloma,Estación,Santa Coloma,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2241,2241,0,POINT (-59.20879100299999 -34.438774861999946),Parada Alastuey,Parada,Alastuey,2,IGN/Ministerio de Transporte de la Nación,IGN
