FID,gid,entidad,geom,fna,gna,nam,fun,atv,fdc,sag
puntos_de_transporte_aereo_GB001.727,727,1,POINT (-58.411300892999975 -28.44002272199998),Aeródromo Estancia Aña Cuá,Aeródromo,Estancia Aña Cuá,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.728,728,1,POINT (-58.52522140499997 -29.21514244499997),Aeródromo Estancia Oscuro,Aeródromo,Estancia Oscuro,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.731,731,1,POINT (-68.87146354599997 -32.96175361599995),Aeródromo La Puntilla,Aeródromo,La Puntilla,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.732,732,1,POINT (-58.31474668399994 -27.304335315999936),Aeródromo Itatí,Aeródromo,Itatí,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.733,733,1,POINT (-57.20586425299996 -28.558323134999966),Aeródromo Estancia Iberá,Aeródromo,Estancia Iberá,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.734,734,1,POINT (-61.576403107999965 -28.728002689999983),Aeródromo La Carreta,Aeródromo,La Carreta,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.735,735,1,POINT (-58.591234773999986 -25.042423783999936),Aeródromo Estancia San Rafael,Aeródromo,Estancia San Rafael,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.736,736,1,POINT (-66.29671622199999 -30.34901005599994),Aeródromo Chamical,Aeródromo,Chamical,6,8,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.737,737,1,POINT (-64.49072400299997 -32.17862548399995),Aeródromo Primer Teniente Mario Nívoli,Aeródromo,Primer Teniente Mario Nívoli,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.738,738,1,POINT (-64.19268140999998 -32.03932796099997),Aeródromo Don Moisés,Aeródromo,Don Moisés,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.739,739,1,POINT (-61.632172983999965 -32.112385632999974),Aeródromo B y B Servicios Agropecuarios,Aeródromo,B y B Servicios Agropecuarios,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.741,741,1,POINT (-61.06174844099996 -33.01146994299995),Aeródromo La Lucía,Aeródromo,La Lucía,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.742,742,1,POINT (-61.01933494899998 -33.00454216299994),Aeródromo Pettilep,Aeródromo,Pettilep,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.743,743,1,POINT (-61.205909478999956 -33.06607453199996),Aeródromo Casilda,Aeródromo,Casilda,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.744,744,1,POINT (-60.843610110999975 -32.88840672099997),Aeródromo Alagro Fumigaciones S.R.L.,Aeródromo,Alagro Fumigaciones S.R.L.,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.745,745,1,POINT (-62.41129989799998 -33.241118351999944),Aeroclub Isla Verde,Aeroclub,Isla Verde,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.746,746,1,POINT (-62.67025526599997 -32.485049441999934),Aeródromo La Zulema S.R.L.,Aeródromo,La Zulema S.R.L.,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.747,747,1,POINT (-63.79506766999998 -32.75167855799998),Aeródromo General Deheza,Aeródromo,General Deheza,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.749,749,1,POINT (-62.238362525999946 -28.867101674999958),Aeródromo Dutto,Aeródromo,Dutto,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.750,750,1,POINT (-61.55230758399995 -32.517207337999935),Aeródromo Horizonte Aplicaciones Aéreas,Aeródromo,Horizonte Aplicaciones Aéreas,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.753,753,1,POINT (-66.48275671299996 -22.704579403999958),Aeródromo Mina Pirquitas,Aeródromo,Mina Pirquitas,6,9,IGN,IGN
puntos_de_transporte_aereo_GB001.754,754,1,POINT (-65.25420561799996 -24.313180711999962),Aeródromo Puerta de Ávalos,Aeródromo,Puerta de Ávalos,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.755,755,1,POINT (-64.76031605199995 -23.784039908999944),Aeródromo Calilegua,Aeródromo,Calilegua,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.756,756,1,POINT (-60.14020223099993 -34.07422513299997),Aeródromo La Cura Malal,Aeródromo,La Cura Malal,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.757,757,1,POINT (-62.48263074399995 -34.845399688999976),Aeródromo Ameghino,Aeródromo,Ameghino,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.758,758,1,POINT (-62.52276466899997 -34.81246908799994),Aeródromo La Chacra,Aeródromo,La Chacra,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.759,759,1,POINT (-63.71804911899994 -35.67430161899995),Aeródromo Cereales Anahí Ruca,Aeródromo,Cereales Anahí Ruca,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.760,760,1,POINT (-58.75314743599995 -38.14077884999995),Aeródromo Nika,Aeródromo,Nika,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.761,761,1,POINT (-59.75826491399994 -35.74090017799995),Aeródromo Abelenda,Aeródromo,Abelenda,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.762,762,1,POINT (-59.33875221799997 -31.01172209899994),Aeródromo La Cautiva,Aeródromo,La Cautiva,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.763,763,1,POINT (-62.436946329999955 -36.97394017199997),Aeródromo Establecimiento La Sistina,Aeródromo,Establecimiento La Sistina,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.764,764,1,POINT (-59.00386454599993 -31.802219373999947),Aeródromo Aerolitoral,Aeródromo,Aerolitoral,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.765,765,1,POINT (-64.42310641399996 -33.943373331999965),Aeródromo Aeromega,Aeródromo,Aeromega,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.766,766,1,POINT (-58.56608836099997 -35.81404811799996),Aeródromo Aeroposta Fumigaciones,Aeródromo,Aeroposta Fumigaciones,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.767,767,1,POINT (-62.30592446199995 -32.35180417199996),Aeródromo Agrícola Vaudagna,Aeródromo,Agrícola Vaudagna,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.768,768,1,POINT (-58.691306021999935 -38.50468842499998),Aeródromo Agropecuaria Ortiz Hermanos,Aeródromo,Agropecuaria Ortiz Hermanos,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.769,769,1,POINT (-60.571123170999954 -33.27270113099996),Aeródromo Agroservicios,Aeródromo,Agroservicios,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.770,770,1,POINT (-63.784524113999964 -30.12783282399994),Aeródromo Agua Escondida,Aeródromo,Agua Escondida,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.771,771,1,POINT (-61.86871551799999 -34.800520035999966),Aeródromo Alfredo Sánchez,Aeródromo,Alfredo Sánchez,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.774,774,1,POINT (-64.83581440899997 -25.538612932999968),Aeródromo Alubia,Aeródromo,Alubia,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.775,775,1,POINT (-66.38914919999996 -25.572708441999964),Aeródromo Amaicha,Aeródromo,Amaicha,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.776,776,1,POINT (-60.390575109999986 -26.779100649999975),Aeródromo Antonietti Servicios,Aeródromo,Antonietti Servicios,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.778,778,1,POINT (-58.61031301099996 -27.532171480999978),Aeródromo Estancia Cabaña Caa Cupé,Aeródromo,Estancia Cabaña Caa Cupé,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.782,782,1,POINT (-60.16161011699995 -35.450727091999966),Aeródromo Servicios Agroaéreos,Aeródromo,Servicios Agroaéreos,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.783,783,1,POINT (-62.78102725399998 -37.21467151899998),Aeródromo Fumagro,Aeródromo,Fumagro,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.784,784,1,POINT (-60.50598737499996 -35.151672219999966),Aeródromo Malfato,Aeródromo,Malfato,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.785,785,1,POINT (-58.29799270299998 -35.183545246999984),Aeroclub Coronel Brandsen,Aeroclub,Coronel Brandsen,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.786,786,1,POINT (-58.08583737499998 -35.094636839999964),Aeródromo Gómez,Aeródromo,Gómez,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.788,788,1,POINT (-64.26318119799998 -31.43582708799994),Aeródromo Capitán D. Omar Darío Gelardi,Aeródromo,Capitán D. Omar Darío Gelardi,6,8,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.789,789,1,POINT (-58.72773616799998 -35.108042910999984),Aeródromo Cañuelas,Aeródromo,Cañuelas,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.790,790,1,POINT (-63.766524438999966 -36.55389170099994),Aeródromo Estancia Los Robles,Aeródromo,Estancia Los Robles,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.791,791,1,POINT (-71.45270668099994 -42.47615408099995),Aeródromo Cholila,Aeródromo,Cholila,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.792,792,1,POINT (-67.56052551599998 -45.90324290899997),Aeródromo 13 de Diciembre,Aeródromo,13 de Diciembre,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.793,793,1,POINT (-61.48273886099997 -27.26010892599993),Aeródromo Kalbermatter,Aeródromo,Kalbermatter,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.794,794,1,POINT (-58.43988059299994 -35.56888170399998),Aeródromo La Igualdad,Aeródromo,La Igualdad,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.795,795,1,POINT (-63.40520948499994 -32.28957292699994),Aeródromo Tío Rano,Aeródromo,Tío Rano,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.796,796,1,POINT (-59.44148015999997 -33.03744825799998),Aeródromo Agro Aéreo Gualeguay,Aeródromo,Agro Aéreo Gualeguay,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.797,797,1,POINT (-58.24774650299997 -32.97374101599996),Aeródromo El Potrero,Aeródromo,El Potrero,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.799,799,1,POINT (-59.07836942299997 -34.54881020099998),Aeródromo Luján,Aeródromo,Luján,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.800,800,1,POINT (-58.80638826599994 -38.478160654999954),Aeródromo Iriberri,Aeródromo,Iriberri,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.801,801,1,POINT (-58.792608272999985 -38.57400179799998),Aeródromo Pulverizaciones Aerosur S.R.L.,Aeródromo,Pulverizaciones Aerosur S.R.L.,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.802,802,1,POINT (-60.453367035999975 -31.80871897199995),Aeródromo San Benito,Aeródromo,San Benito,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.803,803,1,POINT (-64.37013930899997 -33.934827319999954),Aeródromo Martín Fierro,Aeródromo,Martín Fierro,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.804,804,1,POINT (-59.391415946999984 -34.21115195999994),Aeródromo Haras La Pomme,Aeródromo,Haras La Pomme,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.805,805,1,POINT (-61.90147319499994 -30.319257327999935),Aeródromo Vergnano,Aeródromo,Vergnano,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.806,806,1,POINT (-59.180788458999984 -27.627566030999958),Aeroclub Chaco,Aeroclub,Chaco,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.807,807,1,POINT (-62.014624210999955 -30.77668966699997),Aeródromo Campo San José,Aeródromo,Campo San José,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.808,808,1,POINT (-61.609896799999945 -31.99288738399997),Aeródromo Cañada Rosquín - Stiefel,Aeródromo,Cañada Rosquín - Stiefel,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.809,809,1,POINT (-61.61145627399998 -32.10188961299997),Aeródromo Cañada Rosquín,Aeródromo,Cañada Rosquín,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.810,810,1,POINT (-60.66728889899997 -33.06851712699995),Aeródromo Agroalvear S.R.L.,Aeródromo,Agroalvear S.R.L.,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.811,811,1,POINT (-62.46924582899999 -34.83482311699993),Aeródromo Sigfrido Rohr Aviagro S.R.L.,Aeródromo,Sigfrido Rohr Aviagro S.R.L.,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.812,812,1,POINT (-58.18872138199998 -37.46305738199993),Aeródromo Estancia La Alborada,Aeródromo,Estancia La Alborada,6,9,IGN,IGN
puntos_de_transporte_aereo_GB001.813,813,1,POINT (-61.65234250999998 -32.252415507999956),Aeródromo De Bernardo,Aeródromo,De Bernardo,6,9,IGN,IGN
puntos_de_transporte_aereo_GB001.814,814,1,POINT (-61.33539162899996 -33.81326966599994),Aeródromo Plus Agroservicios Aéreos S.R.L.,Aeródromo,Plus Agroservicios Aéreos S.R.L.,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.815,815,1,POINT (-61.90369870899997 -34.484586745999934),Aeródromo Juan Bautista Alberdi,Aeródromo,Juan Bautista Alberdi,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.816,816,1,POINT (-63.305447356999935 -33.387836567999955),Aeródromo Casajus,Aeródromo,Casajus,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.817,817,1,POINT (-64.88456711799995 -26.73255754799993),Aeródromo Don Emilio,Aeródromo,Don Emilio,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.819,819,1,POINT (-64.23376777999994 -24.741005276999942),Aeródromo Aerosoluciones,Aeródromo,Aerosoluciones,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.820,820,1,POINT (-57.87360845499995 -35.872908406999954),Aeródromo Don Alberto,Aeródromo,Don Alberto,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.821,821,1,POINT (-62.12746473699997 -33.78645371699997),Aeródromo Samave,Aeródromo,Samave,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.823,823,1,POINT (-62.44895089199997 -37.52481887199997),Aeroclub Pigüé,Aeroclub,Pigüé,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.824,824,1,POINT (-65.37031724199994 -44.57288227099997),Aeródromo Estancia La Elba,Aeródromo,Estancia La Elba,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.825,825,1,POINT (-62.012486422999984 -37.13877201399998),Aeródromo Estancia La Cabaña,Aeródromo,Estancia La Cabaña,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.826,826,1,POINT (-63.91899263099998 -34.04383523799993),Aeródromo Levagro S.H.,Aeródromo,Levagro S.H.,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.827,827,1,POINT (-64.57091933699996 -34.59506693099996),Aeródromo San Andrés,Aeródromo,San Andrés,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.828,828,1,POINT (-62.104380643999946 -30.172531144999937),Aeródromo Miguel A. Godino,Aeródromo,Miguel A. Godino,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.829,829,1,POINT (-62.754894932999946 -36.98015706099994),Aeródromo Estancia La División,Aeródromo,Estancia La División,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.830,830,1,POINT (-59.75400597199996 -25.544948622999982),Aeródromo Estancia Las Doritas,Aeródromo,Estancia Las Doritas,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.831,831,1,POINT (-58.01422713399995 -28.75954429899997),Aeródromo El Mirador,Aeródromo,El Mirador,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.832,832,1,POINT (-58.983556989999954 -37.62546066099998),Aeródromo Establecimiento San Santiago,Aeródromo,Establecimiento San Santiago,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.833,833,1,POINT (-61.777740981999955 -35.43755498599995),Aeródromo Estancia La Pradera,Aeródromo,Estancia La Pradera,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.834,834,1,POINT (-62.75082225299997 -25.181079532999945),Aeródromo Estancia Santo Tomás,Aeródromo,Estancia Santo Tomás,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.835,835,1,POINT (-60.52705178599996 -37.919243464999965),Aeródromo Establecimiento La Argentina,Aeródromo,Establecimiento La Argentina,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.836,836,1,POINT (-61.536924176999946 -34.20793616399993),Aeródromo Criadero,Aeródromo,Criadero,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.837,837,1,POINT (-58.02241516999993 -29.222211495999943),Aeródromo Estancia La Pepa,Aeródromo,Estancia La Pepa,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.838,838,1,POINT (-64.16075450799997 -24.649280355999963),Aeródromo Los Colorados,Aeródromo,Los Colorados,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.839,839,1,POINT (-60.682758759999956 -36.68883233799994),Aeródromo Estancia Santa Dominga,Aeródromo,Estancia Santa Dominga,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.840,840,1,POINT (-61.203910683999936 -37.40463032499997),Aeródromo Estancia Los Tilos,Aeródromo,Estancia Los Tilos,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.1069,1069,1,POINT (-59.515792174999945 -51.611688697999966),,,,-1,-1,Imagery,IGN
puntos_de_transporte_aereo_GB001.841,841,1,POINT (-60.01138005399997 -29.55539424699998),Aeródromo Colonia Durán,Aeródromo,Colonia Durán,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.842,842,1,POINT (-60.32404602799994 -33.611312647999966),Aeródromo La Leonor,Aeródromo,La Leonor,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.843,843,1,POINT (-63.81500764499998 -35.10851372199994),Aeródromo Estancia Ramón II,Aeródromo,Estancia Ramón II,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.844,844,1,POINT (-59.02995295399995 -29.548077750999937),Aeródromo La Hermenegilda,Aeródromo,La Hermenegilda,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.845,845,1,POINT (-66.07027885599996 -33.78233487899996),Aeródromo Estancia La Moneda,Aeródromo,Estancia La Moneda,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.846,846,1,POINT (-64.99331488399997 -30.87577798999996),Aeródromo La Palmira,Aeródromo,La Palmira,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.847,847,1,POINT (-71.97233074399998 -47.365354637999985),Aeródromo Estancia Suyai,Aeródromo,Estancia Suyai,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.848,848,1,POINT (-65.45575267499999 -34.96539070999995),Aeródromo Santa Paz,Aeródromo,Santa Paz,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.849,849,1,POINT (-65.06141142699994 -32.670851451999965),Aeródromo Establecimiento San Antonio,Aeródromo,Establecimiento San Antonio,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.850,850,1,POINT (-59.59365837299998 -34.165561554999954),Aeródromo Estancia Los Toros,Aeródromo,Estancia Los Toros,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.851,851,1,POINT (-62.572472791999985 -33.53931862999997),Aeródromo Don Carlos,Aeródromo,Don Carlos,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.852,852,1,POINT (-60.45403838999994 -35.56654398999996),Aeródromo Estancia La Bellaca,Aeródromo,Estancia La Bellaca,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.853,853,1,POINT (-59.45303934999998 -35.388657869999975),Aeródromo Estancia La Biznaga,Aeródromo,Estancia La Biznaga,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.854,854,1,POINT (-61.715665168999976 -36.074193702999935),Aeródromo Estancia Magdala,Aeródromo,Estancia Magdala,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.855,855,1,POINT (-61.45234432299998 -34.39085503599995),Aeródromo Fortín Acha,Aeródromo,Fortín Acha,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.856,856,1,POINT (-57.71234787499998 -29.11045702599995),Aeródromo Estancia Rincón de San José,Aeródromo,Estancia Rincón de San José,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.857,857,1,POINT (-62.81432104299995 -34.49172119299993),Aeródromo Estancia Los Caldenes,Aeródromo,Estancia Los Caldenes,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.858,858,1,POINT (-61.56083278099999 -34.36813206099998),Aeródromo Estancia Las Balas,Aeródromo,Estancia Las Balas,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.859,859,1,POINT (-65.19771046299996 -35.08937213099995),Aeródromo Estancia El Verano,Aeródromo,Estancia El Verano,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.860,860,1,POINT (-58.672694896999985 -32.91407740699998),Aeródromo Estancia Ombúes,Aeródromo,Estancia Ombúes,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.861,861,1,POINT (-61.70824221299995 -37.11514595899996),Aeródromo Estancia Las Nenas,Aeródromo,Estancia Las Nenas,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.862,862,1,POINT (-62.05910056899995 -27.02344816599998),Aeródromo El 86,Aeródromo,El 86,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.863,863,1,POINT (-62.39984793499997 -34.206499829999984),Aeródromo Estancia La Barrancosa,Aeródromo,Estancia La Barrancosa,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.864,864,1,POINT (-60.783505822999985 -36.00172336799994),Aeródromo Estancia La Arcadia,Aeródromo,Estancia La Arcadia,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.865,865,1,POINT (-69.91811549499994 -50.303410171999985),Aeródromo Estancia San Ramón,Aeródromo,Estancia San Ramón,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.866,866,1,POINT (-59.50358645399996 -32.62666514799997),Aeródromo Estancia El Carmen - Flecha S.A.,Aeródromo,Estancia El Carmen - Flecha S.A.,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.867,867,1,POINT (-65.08080658099993 -34.78683816499995),Aeródromo Estancia El Pastor,Aeródromo,Estancia El Pastor,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.868,868,1,POINT (-58.24540647699996 -31.145496028999958),Aeródromo Establecimiento Santa Bárbara,Aeródromo,Establecimiento Santa Bárbara,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.869,869,1,POINT (-58.29550864699996 -32.710489662999976),Aeródromo Estancia Cupalén,Aeródromo,Estancia Cupalén,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.870,870,1,POINT (-62.40256356599997 -27.66553513599996),Aeródromo Quimili,Aeródromo,Quimili,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.871,871,1,POINT (-60.45429335399996 -38.76668212199996),Aeródromo Estancia El Destino,Aeródromo,Estancia El Destino,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.872,872,1,POINT (-57.58423443799995 -37.19553091599994),Aeródromo Estancia Momentos,Aeródromo,Estancia Momentos,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.873,873,1,POINT (-59.60332857099996 -35.322061090999966),Aeródromo Britos,Aeródromo,Britos,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.874,874,1,POINT (-64.43228992199994 -26.953952405999928),Aeródromo Estancia El Guapo,Aeródromo,Estancia El Guapo,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.875,875,1,POINT (-59.542584413999975 -26.809680680999975),Aeródromo El Búfalo,Aeródromo,El Búfalo,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.876,876,1,POINT (-70.17156808999994 -51.060934062999934),Aeródromo Estancia La Carolina,Aeródromo,Estancia La Carolina,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.877,877,1,POINT (-63.54459598799997 -34.83869465199996),Aeródromo Estancia La Vanguardia,Aeródromo,Estancia La Vanguardia,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.879,879,1,POINT (-64.12153498499998 -35.347663703999956),Aeródromo Danor S.A.,Aeródromo,Danor S.A.,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.880,880,1,POINT (-62.299026958999946 -33.45738983399997),Aeródromo Estancia Kilgruman,Aeródromo,Estancia Kilgruman,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.881,881,1,POINT (-62.19612489699995 -28.37318060499996),Aeródromo Estancia La Guardia,Aeródromo,Estancia La Guardia,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.882,882,1,POINT (-61.26057233499995 -27.07509003399997),Aeródromo Aeronorte S.R.L.,Aeródromo,Aeronorte S.R.L.,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.883,883,1,POINT (-58.66459331899995 -37.89652043999996),Aeródromo Estancia El Bonete,Aeródromo,Estancia El Bonete,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.884,884,1,POINT (-59.92317013199994 -31.171354013999974),Aeródromo El Raigón,Aeródromo,El Raigón,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.885,885,1,POINT (-62.336071138999955 -34.51103140099997),Aeródromo Establecimiento El Descanso,Aeródromo,Establecimiento El Descanso,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.886,886,1,POINT (-60.74060256399997 -28.95840857199994),Aeródromo La Cruz,Aeródromo,La Cruz,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.887,887,1,POINT (-62.843765392999956 -34.11624602799998),Aeródromo Estancia El Tuyutí,Aeródromo,Estancia El Tuyutí,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.888,888,1,POINT (-57.99944880299995 -38.078046969999946),Aeródromo Estancia La Venancia,Aeródromo,Estancia La Venancia,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.889,889,1,POINT (-61.71100691399994 -34.81096655399995),Aeródromo Campo San Eduardo,Aeródromo,Campo San Eduardo,6,9,IGN/ANAC,IGN
