FID,gid,entidad,objeto,fna,gna,nam,sag,fun,geom,fdc
areas_de_actividad_agropecuaria_AL270.1245,1245,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.19890446499994 -26.86175241799998, -65.19835102899998 -26.861841095999978, -65.19740877799995 -26.86194577799995, -65.19711853799998 -26.861184031999983, -65.19667473999993 -26.861293802999967, -65.19600692399996 -26.86145898199993, -65.19551914099998 -26.861579628999948, -65.19531291799996 -26.86156330999995, -65.19427145899994 -26.86176985999998, -65.19400395599996 -26.861885059999963, -65.19740532899993 -26.865178129999947, -65.20223745299995 -26.869920906999937, -65.20289194099996 -26.86976478699995, -65.20431760999998 -26.869600679999962, -65.20490154899994 -26.869508520999943, -65.20447723499996 -26.86839305199993, -65.20411647699996 -26.867500553999946, -65.20377136599996 -26.866619426999932, -65.20339485199997 -26.865635047999945, -65.20302143599997 -26.864656364999973, -65.20265254299994 -26.863629299999957, -65.20225564699996 -26.862635875999956, -65.20213250199998 -26.86230941699995, -65.20177411999998 -26.861360325999954, -65.20164236099998 -26.86095753099994, -65.20091359599996 -26.86137815999996, -65.20039067899995 -26.86149456399994, -65.19975483399998 -26.86165623499994, -65.19890446499994 -26.86175241799998)))",Gabinete TIG-SIG
areas_de_actividad_agropecuaria_AL270.1246,1246,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.20927759199998 -26.880846024999983, -65.20791938099995 -26.88110965599998, -65.20553763999993 -26.881611058999965, -65.20418197899994 -26.88197112599994, -65.20424889499998 -26.886077429999943, -65.20706965199997 -26.88535789799994, -65.20931572399996 -26.884720889999983, -65.21008155499999 -26.884663890999946, -65.21035559399996 -26.884567370999946, -65.21163473399997 -26.88422778699993, -65.20927759199998 -26.880846024999983)))",Gabinete TIG-SIG
areas_de_actividad_agropecuaria_AL270.1247,1247,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.22493163199994 -26.85959457299998, -65.22675087299996 -26.862361711999938, -65.22546158999995 -26.862610295999957, -65.22470090999997 -26.86275695599994, -65.22355111599995 -26.86297862899994, -65.22281576199998 -26.863120393999964, -65.22208697999997 -26.863260888999946, -65.22112909699996 -26.863445542999955, -65.22030440699996 -26.863604515999953, -65.22100971699996 -26.865700567999966, -65.22117693399997 -26.866484411999977, -65.22134795499994 -26.867316475999928, -65.22153286799994 -26.868312599999967, -65.22159325099994 -26.86857947699997, -65.22164090599995 -26.868945748999977, -65.22171089499994 -26.869293888999948, -65.22171934399995 -26.869591517999936, -65.22172396699995 -26.869704320999972, -65.22209468199998 -26.869683831999964, -65.22216804099997 -26.86966975699994, -65.22331517799995 -26.86945306499996, -65.22473736999996 -26.86926080199993, -65.22614938299995 -26.869054803999973, -65.22742090199995 -26.86885752099994, -65.22882466599998 -26.86864283699998, -65.22934990299996 -26.868562505999932, -65.23001838099998 -26.868518261999952, -65.23006841099993 -26.86819980499996, -65.23066502499995 -26.86755347299993, -65.23130213999997 -26.86715023499994, -65.23141003699993 -26.867063666999968, -65.23392610999997 -26.865304899999956, -65.23589917299995 -26.863751690999948, -65.23547199699993 -26.862081528999965, -65.23422153999996 -26.86236355899996, -65.23233001699998 -26.86279015399998, -65.23309041999994 -26.863881911999954, -65.23289517199998 -26.863978673999952, -65.23015788799995 -26.864546033999943, -65.22991167999999 -26.864549735999958, -65.22928851399996 -26.863436269999966, -65.22886382299998 -26.86264044799998, -65.22857183599996 -26.862209038999936, -65.22828925299996 -26.862219336999942, -65.22738202099998 -26.86085103599993, -65.22673691099993 -26.86038637699994, -65.22602542899995 -26.85982110599997, -65.22531327099995 -26.859356073999948, -65.22493163199994 -26.85959457299998)))",Gabinete TIG-SIG
areas_de_actividad_agropecuaria_AL270.1248,1248,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.26362540299993 -26.834247681999955, -65.26397592599994 -26.837303687999963, -65.26233162599993 -26.83690004899995, -65.26237420099994 -26.83724770699996, -65.26245862799993 -26.837937100999966, -65.26256225999998 -26.838552231999984, -65.26268592799994 -26.839235346999942, -65.26278819599997 -26.840166075999946, -65.26346614999994 -26.840046393999955, -65.26354973899998 -26.839950159999944, -65.26480733999995 -26.840578406999953, -65.26578119199996 -26.841063520999967, -65.26624963399996 -26.841295242999934, -65.26723878899998 -26.842862062999927, -65.26739282999995 -26.84351750999997, -65.26813920699993 -26.843380243999945, -65.26841471699998 -26.843890856999963, -65.26871471299995 -26.84453804599997, -65.26927880999995 -26.84532766799998, -65.26953834299997 -26.84595173699995, -65.26952580699998 -26.846714168999938, -65.27080326299995 -26.847210063999967, -65.27094430699998 -26.84730200299998, -65.27188769799994 -26.84760541999998, -65.27246753899993 -26.84820868099996, -65.27295126399997 -26.848865668999963, -65.27341697699995 -26.84889541399997, -65.27414862599994 -26.848382974999936, -65.27428383899996 -26.84836923299997, -65.27490272899996 -26.848306331999936, -65.27476523799999 -26.847573040999976, -65.27667022099996 -26.847230899999943, -65.27609498499999 -26.846804648999978, -65.27649763299996 -26.846347222999952, -65.27638573499996 -26.846265788999972, -65.27502937699995 -26.845282332999943, -65.27404783399999 -26.84457062699994, -65.27314448099997 -26.843913080999982, -65.27234067999996 -26.843327986999952, -65.27176162899997 -26.84290648399997, -65.27081283399997 -26.842215825999972, -65.27016063499997 -26.841741061999983, -65.26920120699998 -26.841092638999953, -65.26901795799995 -26.840967732999957, -65.26904424799994 -26.840864046999968, -65.26924262299997 -26.840607750999936, -65.26947279099994 -26.84031037699998, -65.26969837499996 -26.840018923999935, -65.26968245199998 -26.83996409699995, -65.26961221599998 -26.839722240999947, -65.26953730999998 -26.839464303999932, -65.26947174399999 -26.839421777999974, -65.26945864899994 -26.839413285999967, -65.26932615599998 -26.83932735199994, -65.26926089299997 -26.839285021999956, -65.26925041499999 -26.839278225999976, -65.26921517899996 -26.83918154899993, -65.26915784299996 -26.839024232999975, -65.26908864199999 -26.838834359999964, -65.26897341899996 -26.838761113999965, -65.26884102699995 -26.838676954999983, -65.26879225199997 -26.838645949999943, -65.26868975399998 -26.838580793999938, -65.26867876099993 -26.838573806999932, -65.26864252299998 -26.838354077999952, -65.26862429199997 -26.838243542999976, -65.26859953699994 -26.83809344699995, -65.26880896999995 -26.83789027199998, -65.26794614499994 -26.837740518999965, -65.26766055899998 -26.83768561599993, -65.26765353899998 -26.83778982599995, -65.26709509799997 -26.838840094999966, -65.26703842299997 -26.839350423999974, -65.26690041099994 -26.839524341999947, -65.26674011799997 -26.839415214999974, -65.26523143999998 -26.83826277399993, -65.26495792599997 -26.835851635999973, -65.26491462599995 -26.835482190999983, -65.26488058499996 -26.835191750999968, -65.26484423399995 -26.834881596999935, -65.26480932599998 -26.834583753999937, -65.26476804699996 -26.83423154999997, -65.26362540299993 -26.834247681999955)))",Gabinete TIG-SIG
areas_de_actividad_agropecuaria_AL270.1249,1249,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.25510211799997 -26.829846912999983, -65.25364471299997 -26.83023100799994, -65.25391902999996 -26.831390213999953, -65.25463308699995 -26.833981863999952, -65.25392279199997 -26.83411951399995, -65.25354172399994 -26.834184381999933, -65.25211677199997 -26.83442038499993, -65.25259796699999 -26.83602174899994, -65.25351633499997 -26.838074236999944, -65.25509915699996 -26.838055449999956, -65.25598018799997 -26.83818002099997, -65.25721083899998 -26.836353386999974, -65.25853919599996 -26.834607235999954, -65.25870926999994 -26.83431014599995, -65.25885025699995 -26.834348542999976, -65.25903083699995 -26.83439772199995, -65.26020599999998 -26.83134089899994, -65.26006190099997 -26.831300314999964, -65.26062071499996 -26.83003367699996, -65.26063672299995 -26.82999739299993, -65.26094150799997 -26.82966885299993, -65.26091542199998 -26.829507587999956, -65.26039191999996 -26.829682659999946, -65.26034408999993 -26.829652607999947, -65.25959079399996 -26.830037473999937, -65.25941791499997 -26.82918436899996, -65.25924303899995 -26.82919814199994, -65.25788634999998 -26.829540290999944, -65.25718596499996 -26.829563888999928, -65.25647145699998 -26.82962926299996, -65.25577455599995 -26.829757563999976, -65.25510211799997 -26.829846912999983)))",Gabinete TIG-SIG
areas_de_actividad_agropecuaria_AL270.1250,1250,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.16399000399997 -26.84962506499994, -65.16459165299995 -26.85142802599995, -65.17058681099996 -26.850618656999927, -65.17025801499994 -26.849932998999975, -65.16991829199998 -26.849234115999934, -65.17093692199995 -26.84905213199994, -65.17077603499996 -26.848316016999945, -65.17061610699994 -26.847584274999974, -65.17045698699997 -26.84685622199993, -65.17043718299993 -26.84685958999995, -65.16890373999996 -26.847143029999984, -65.16905953199995 -26.847464136999974, -65.16887912799996 -26.847526439999967, -65.16751739499995 -26.84773796999997, -65.16744620099996 -26.848701305999953, -65.16744236699998 -26.84884243999994, -65.16399000399997 -26.84962506499994)))",Gabinete TIG-SIG
areas_de_actividad_agropecuaria_AL270.1251,1251,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.16614386099997 -26.86141605499995, -65.16615008999997 -26.862139773999957, -65.16615090399995 -26.862234410999974, -65.16609867599993 -26.862814527999944, -65.16602689799998 -26.86375663499996, -65.16628059499993 -26.86370805699994, -65.16799684499995 -26.863430093999966, -65.17002184699999 -26.86305159799997, -65.17001155999998 -26.863020925999933, -65.16986333299997 -26.86257896199993, -65.16979373099997 -26.862371432999964, -65.16963886899998 -26.861650346999966, -65.16901843299996 -26.861777436999944, -65.16874255999994 -26.85963501799995, -65.16860169999995 -26.858964167999943, -65.16837177599996 -26.85801498199993, -65.16638690299993 -26.858275934999938, -65.16635166599997 -26.85866333299998, -65.16620153199995 -26.86116531099998, -65.16614386099997 -26.86141605499995)))",Gabinete TIG-SIG
areas_de_actividad_agropecuaria_AL270.1252,1252,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.15980922399996 -26.84925172499993, -65.16012973799997 -26.85234416199995, -65.16238535999997 -26.85221046299995, -65.16184556399998 -26.850256297999977, -65.16149333299995 -26.848928840999974, -65.16045373799994 -26.849128157999928, -65.15980922399996 -26.84925172499993)))",Gabinete TIG-SIG
areas_de_actividad_agropecuaria_AL270.1253,1253,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.27231516799998 -26.740428428999962, -65.26930533199999 -26.740982261999932, -65.26696448599995 -26.741359101999933, -65.26708242099994 -26.74191091199998, -65.26726617099996 -26.742770658999973, -65.26730763699999 -26.742964669999935, -65.26854040999996 -26.74275422599993, -65.26980844299999 -26.74253774999994, -65.27068515199994 -26.74238807399996, -65.27120992899995 -26.742298477999952, -65.27180898299997 -26.74219619799993, -65.27233663799996 -26.74210676399997, -65.27289494199994 -26.742012194999973, -65.27345793199999 -26.74191682999998, -65.27402586699998 -26.741822514999967, -65.27457441699994 -26.741727698999966, -65.27495099799995 -26.74166390499994, -65.27458885499993 -26.740668871999958, -65.27244091099993 -26.74069055399997, -65.27231516799998 -26.740428428999962)))",Gabinete TIG-SIG
areas_de_actividad_agropecuaria_AL270.1254,1254,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.34406049099994 -26.938889452999945, -65.34426377799997 -26.93975884699995, -65.34583886199994 -26.939443367999957, -65.34513334299999 -26.93663517899995, -65.34639877599994 -26.936326683999937, -65.34653280099997 -26.936253714999964, -65.34622059799995 -26.935193890999983, -65.34484736499996 -26.935508693999964, -65.34332808499994 -26.93585296499998, -65.34400700299994 -26.938666135999938, -65.34406049099994 -26.938889452999945)))",Gabinete TIG-SIG
areas_de_actividad_agropecuaria_AL270.1255,1255,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.33583510999995 -26.941672695999955, -65.33625077099998 -26.943171717999974, -65.33965772199997 -26.941797204999943, -65.33944216499998 -26.94111438799996, -65.33928761299995 -26.940245593999975, -65.33911264899996 -26.939662901999952, -65.33900565199997 -26.939191584999946, -65.33540641699994 -26.940063171999952, -65.33583510999995 -26.941672695999955)))",Gabinete TIG-SIG
areas_de_actividad_agropecuaria_AL270.1283,1283,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-59.098020417999976 -35.203299165999965, -59.098188137999955 -35.20388832499998, -59.09933966299997 -35.20364031999998, -59.098833371999945 -35.202546266999946, -59.098807705999945 -35.20249080599996, -59.09783971899998 -35.20266441699994, -59.098020417999976 -35.203299165999965)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.1256,1256,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.32858051299996 -26.92376371299997, -65.32889750199996 -26.92490931599997, -65.32697958599994 -26.925293240999963, -65.32743864399998 -26.926377876999936, -65.32795840299997 -26.927621329999965, -65.32808611599995 -26.927891751999937, -65.32951947999999 -26.927244692999977, -65.33309359199995 -26.92647513299994, -65.33347052699997 -26.926319083999942, -65.33354730199994 -26.92609843499997, -65.33367903899995 -26.92592285099994, -65.33336179499997 -26.924778963999984, -65.33196302599998 -26.92516315599994, -65.33057778899996 -26.925637669999958, -65.32988176799995 -26.92587608599996, -65.32944496699997 -26.924799690999976, -65.33018324499994 -26.924651910999955, -65.33102772699993 -26.924674055999958, -65.33068736699994 -26.92333550799998, -65.32858051299996 -26.92376371299997)))",Gabinete TIG-SIG
areas_de_actividad_agropecuaria_AL270.1257,1257,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.30473244999996 -26.931564941999966, -65.30311986799995 -26.932071985999983, -65.30252617599996 -26.93032156299995, -65.30075701499999 -26.930828190999932, -65.30138250099998 -26.932618238999964, -65.30294790799996 -26.93212605399998, -65.30319694199994 -26.93255819799998, -65.30340799099997 -26.933859965999943, -65.30524383499994 -26.933648138999956, -65.30473244999996 -26.931564941999966)))",Gabinete TIG-SIG
areas_de_actividad_agropecuaria_AL270.1258,1258,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.36493248099998 -26.938886021999963, -65.36868152999995 -26.943498938999937, -65.36942637699997 -26.944447670999978, -65.36991595399996 -26.94493306299995, -65.37014100099998 -26.94523888899994, -65.37428481899997 -26.943229148999933, -65.37378297799995 -26.94236794699998, -65.37268935999998 -26.94205631099993, -65.37003560899996 -26.937856189999934, -65.36493248099998 -26.938886021999963)))",Gabinete TIG-SIG
areas_de_actividad_agropecuaria_AL270.1259,1259,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.08806508999999 -26.817095436999978, -65.08770792399997 -26.81549191399995, -65.08728810399998 -26.81266302599994, -65.08622660899994 -26.812793632999956, -65.08353821799994 -26.81324916699998, -65.08185869099998 -26.813533726999935, -65.08216013099997 -26.815012959999933, -65.08234192099997 -26.815905027999975, -65.08277026199994 -26.81800689399995, -65.08366068099997 -26.81785877799996, -65.08458914099998 -26.817697875999954, -65.08806508999999 -26.817095436999978)))",Gabinete TIG-SIG
areas_de_actividad_agropecuaria_AL270.1260,1260,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.25958452999998 -26.79309760999996, -65.25937124299998 -26.792528879999963, -65.25875831499997 -26.79196898799995, -65.25772712699995 -26.790873122999983, -65.25838063199996 -26.790630335999936, -65.25741635299994 -26.789898639999933, -65.25634003199997 -26.78842956999995, -65.25558313199997 -26.787608745999933, -65.25396054399994 -26.788906268999938, -65.25439677099996 -26.789358214999936, -65.25503246999995 -26.790016811999976, -65.25529509299997 -26.79029217699997, -65.25555112499995 -26.790555822999977, -65.25648098499994 -26.79151926299994, -65.25677593299997 -26.791876383999977, -65.25685615099997 -26.79203985399994, -65.25695422499996 -26.79223971199997, -65.25703740099993 -26.792475028999945, -65.25750181799998 -26.793725378999966, -65.25958452999998 -26.79309760999996)))",Gabinete TIG-SIG
areas_de_actividad_agropecuaria_AL270.1261,1261,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-65.14581143399994 -26.843632386999957, -65.14574804499995 -26.843447714999968, -65.14534395899994 -26.843521479999936, -65.14472629999995 -26.840926723999928, -65.14211054699996 -26.841387173999976, -65.14277062299993 -26.843982197999935, -65.14232391399997 -26.844074748999958, -65.14288011399998 -26.84636431499996, -65.14619826499995 -26.84571757799995, -65.14581143399994 -26.843632386999957)))",Gabinete TIG-SIG
